ticker,pack,scope,strat_pct,bh_pct,alpha_pct,sharpe,max_dd_pct,trades,win_rate
2313,pack_a,S5_ai,-2.07,403.3,-405.38,0.026,13.37,4,50.0
2313,pack_b,total,574.36,2124.39,-1550.03,1.073,41.24,36,50.0
2313,pack_b,S1_trump1,54.52,37.49,17.03,1.036,22.83,7,57.1
2313,pack_b,S2_late,53.67,102.64,-48.97,1.95,12.02,3,66.7
2313,pack_b,S3_covid,-4.03,19.18,-23.21,-0.054,17.57,6,40.0
2313,pack_b,S4_hike,-13.45,32.87,-46.32,-0.768,18.35,5,20.0
2313,pack_b,S5_ai,173.62,403.3,-229.68,1.644,19.17,10,50.0
2313,pack_c,total,657.67,2124.39,-1466.72,1.136,34.87,34,52.9
2313,pack_c,S1_trump1,59.52,37.49,22.03,1.104,22.83,7,57.1
2313,pack_c,S2_late,53.67,102.64,-48.97,1.95,12.02,3,66.7
2313,pack_c,S3_covid,-4.03,19.18,-23.21,-0.054,17.57,6,40.0
2313,pack_c,S4_hike,-11.67,32.87,-44.54,-0.699,13.42,4,25.0
2313,pack_c,S5_ai,173.62,403.3,-229.68,1.644,19.17,10,50.0
2313,pack_d,total,31.13,2124.39,-2093.26,0.284,47.25,108,34.3
2313,pack_d,S1_trump1,-25.13,37.49,-62.62,-0.538,32.88,32,25.0
2313,pack_d,S2_late,61.87,102.64,-40.76,2.647,9.35,13,69.2
2313,pack_d,S3_covid,-33.59,19.18,-52.76,-1.477,44.24,22,18.2
2313,pack_d,S4_hike,3.14,32.87,-29.73,0.233,15.36,14,38.5
2313,pack_d,S5_ai,25.64,403.3,-377.67,0.567,24.31,25,36.0
2313,pack_e,total,240.15,2124.39,-1884.24,0.747,55.19,9,37.5
2313,pack_e,S1_trump1,0.41,37.49,-37.08,0.135,34.88,1,100.0
2313,pack_e,S2_late,-11.36,102.64,-113.99,-0.622,16.67,1,
2313,pack_e,S3_covid,-4.58,19.18,-23.76,-0.459,8.98,1,0.0
2313,pack_e,S4_hike,0.0,32.87,-32.87,inf,,0,
2313,pack_e,S5_ai,225.48,403.3,-177.82,1.904,25.0,1,
2313,pack_f,total,-10.42,2124.39,-2134.81,0.03,51.7,20,57.9
2313,pack_f,S1_trump1,-17.09,37.49,-54.58,-0.43,26.12,2,50.0
2313,pack_f,S2_late,-17.12,102.64,-119.76,-0.808,20.0,1,
2313,pack_f,S3_covid,-0.95,19.18,-20.13,-0.062,6.95,2,50.0
2313,pack_f,S4_hike,0.81,32.87,-32.06,0.136,3.87,1,
2313,pack_f,S5_ai,13.68,403.3,-389.62,0.539,10.54,2,100.0
2313,pack_g,total,505.49,2124.39,-1618.9,1.04,42.14,1,
2313,pack_g,S1_trump1,-2.17,37.49,-39.66,0.131,51.5,1,
2313,pack_g,S2_late,33.24,102.64,-69.4,1.291,23.81,1,
2313,pack_g,S3_covid,4.16,19.18,-15.02,0.272,17.93,1,
2313,pack_g,S4_hike,13.13,32.87,-19.74,0.669,9.96,1,
2313,pack_g,S5_ai,134.5,403.3,-268.81,1.668,21.62,1,
2314,pack_a,total,-26.35,-70.74,44.39,-0.125,41.13,17,17.6
2314,pack_a,S1_trump1,-13.15,6.87,-20.03,-0.509,18.78,3,0.0
2314,pack_a,S2_late,-2.16,-1.16,-1.0,-0.113,8.92,2,0.0
2314,pack_a,S3_covid,-23.33,298.5,-321.83,-0.404,35.9,7,28.6
2314,pack_a,S4_hike,-4.65,-52.97,48.32,-1.482,4.65,1,0.0
2314,pack_a,S5_ai,-4.73,-84.36,79.63,-1.436,4.73,2,0.0
2314,pack_b,total,-44.3,-70.74,26.44,-0.143,65.91,35,22.9
2314,pack_b,S1_trump1,10.39,6.87,3.52,0.34,23.55,9,25.0
2314,pack_b,S2_late,-4.28,-1.16,-3.11,-0.298,10.19,2,0.0
2314,pack_b,S3_covid,-22.79,298.5,-321.29,-0.188,43.36,11,36.4
2314,pack_b,S4_hike,-19.81,-52.97,33.16,-0.825,24.26,4,0.0
2314,pack_b,S5_ai,-25.25,-84.36,59.11,-0.804,28.66,6,0.0
2314,pack_c,total,-52.79,-70.74,17.96,-0.25,70.37,34,17.6
2314,pack_c,S1_trump1,8.32,6.87,1.45,0.306,22.13,8,25.0
2314,pack_c,S2_late,-4.28,-1.16,-3.11,-0.298,10.19,2,0.0
2314,pack_c,S3_covid,-29.88,298.5,-328.38,-0.371,43.36,11,27.3
2314,pack_c,S4_hike,-23.23,-52.97,29.74,-1.216,23.23,4,0.0
2314,pack_c,S5_ai,-25.25,-84.36,59.11,-0.804,28.66,6,0.0
2314,pack_d,total,-39.81,-70.74,30.93,-0.123,56.61,93,30.1
2314,pack_d,S1_trump1,18.2,6.87,11.33,0.508,25.37,22,40.9
2314,pack_d,S2_late,-35.72,-1.16,-34.55,-2.599,36.31,17,11.8
2314,pack_d,S3_covid,44.89,298.5,-253.61,0.938,29.61,20,40.0
2314,pack_d,S4_hike,-16.83,-52.97,36.14,-0.375,30.28,17,29.4
2314,pack_d,S5_ai,-35.25,-84.36,49.11,-0.938,39.68,16,18.8
2314,pack_e,total,80.54,-70.74,151.28,0.44,45.19,5,40.0
2314,pack_e,S1_trump1,14.44,6.87,7.56,0.433,16.54,1,100.0
2314,pack_e,S2_late,0.0,-1.16,1.16,inf,,0,
2314,pack_e,S3_covid,160.02,298.5,-138.48,1.588,45.19,1,
2314,pack_e,S4_hike,-5.12,-52.97,47.85,-0.271,13.82,1,0.0
2314,pack_e,S5_ai,-7.36,-84.36,77.01,-0.508,13.85,1,0.0
2314,pack_f,total,1.27,-70.74,72.01,0.114,40.35,16,56.2
2314,pack_f,S1_trump1,7.23,6.87,0.36,0.315,13.04,4,75.0
2314,pack_f,S2_late,0.0,-1.16,1.16,inf,,0,
2314,pack_f,S3_covid,42.62,298.5,-255.88,0.981,31.93,5,75.0
2314,pack_f,S4_hike,-8.99,-52.97,43.98,-0.476,13.82,1,0.0
2314,pack_f,S5_ai,-12.25,-84.36,72.11,-0.874,13.85,2,0.0
2314,pack_g,total,-38.53,-70.74,32.21,-0.213,67.12,1,
2314,pack_g,S1_trump1,-15.0,6.87,-21.87,-0.301,41.32,1,
2314,pack_g,S2_late,-11.2,-1.16,-10.03,-0.573,18.51,1,
2314,pack_g,S3_covid,156.76,298.5,-141.74,1.709,35.12,1,
2314,pack_g,S4_hike,-18.71,-52.97,34.26,-0.738,20.52,1,
2314,pack_g,S5_ai,-37.47,-84.36,46.9,-1.607,42.39,1,
2316,pack_a,total,170.34,452.87,-282.54,0.821,33.75,19,33.3
2316,pack_a,S1_trump1,-1.39,-31.97,30.57,-0.103,7.21,1,0.0
2316,pack_a,S2_late,41.28,110.1,-68.82,1.818,9.55,2,50.0
2316,pack_a,S3_covid,-1.24,13.19,-14.43,0.015,23.4,6,0.0
2316,pack_a,S4_hike,-2.12,0.88,-3.0,-0.345,4.74,4,25.0
2316,pack_a,S5_ai,132.24,243.85,-111.61,1.802,15.08,4,66.7
2316,pack_b,total,175.62,452.87,-277.26,0.68,37.37,32,35.5
2316,pack_b,S1_trump1,-5.86,-31.97,26.11,-0.189,25.62,4,50.0
2316,pack_b,S2_late,63.56,110.1,-46.54,2.394,9.55,2,50.0
2316,pack_b,S3_covid,-6.64,13.19,-19.83,-0.131,24.3,8,14.3
2316,pack_b,S4_hike,15.84,0.88,14.96,0.594,19.91,6,50.0
2316,pack_b,S5_ai,69.68,243.85,-174.17,1.026,34.4,9,25.0
2316,pack_c,total,175.09,452.87,-277.78,0.686,38.66,30,31.0
2316,pack_c,S1_trump1,-5.86,-31.97,26.11,-0.189,25.62,4,50.0
2316,pack_c,S2_late,63.56,110.1,-46.54,2.394,9.55,2,50.0
2316,pack_c,S3_covid,-8.57,13.19,-21.76,-0.205,25.87,8,0.0
2316,pack_c,S4_hike,12.64,0.88,11.76,0.536,18.73,5,40.0
2316,pack_c,S5_ai,69.68,243.85,-174.17,1.026,34.4,9,25.0
2316,pack_d,total,222.52,452.87,-230.36,0.776,30.19,96,40.6
2316,pack_d,S1_trump1,8.41,-31.97,40.38,0.348,20.15,18,44.4
2316,pack_d,S2_late,35.25,110.1,-74.84,1.938,8.77,9,55.6
2316,pack_d,S3_covid,11.46,13.19,-1.73,0.477,19.86,19,38.9
2316,pack_d,S4_hike,64.93,0.88,64.05,1.816,8.33,17,47.1
2316,pack_d,S5_ai,29.34,243.85,-214.51,0.586,30.19,31,32.3
2316,pack_e,total,50.42,452.87,-402.45,0.349,59.81,6,40.0
2316,pack_e,S1_trump1,0.0,-31.97,31.97,inf,,0,
2316,pack_e,S2_late,-22.14,110.1,-132.24,-1.26,24.53,1,0.0
2316,pack_e,S3_covid,-11.48,13.19,-24.67,-1.582,11.48,2,0.0
2316,pack_e,S4_hike,-14.35,0.88,-15.23,-0.463,18.89,1,
2316,pack_e,S5_ai,20.27,243.85,-223.58,0.472,28.18,2,0.0
2316,pack_f,total,-37.12,452.87,-490.0,-0.143,62.08,14,42.9
2316,pack_f,S1_trump1,-14.59,-31.97,17.38,-0.886,15.61,3,33.3
2316,pack_f,S2_late,-20.53,110.1,-130.63,-1.232,24.53,1,0.0
2316,pack_f,S3_covid,0.0,13.19,-13.19,inf,,0,
2316,pack_f,S4_hike,-2.51,0.88,-3.39,0.01,18.89,2,100.0
2316,pack_f,S5_ai,46.92,243.85,-196.92,0.818,22.76,4,75.0
2316,pack_g,total,174.4,452.87,-278.48,0.714,35.15,1,
2316,pack_g,S1_trump1,-14.66,-31.97,17.31,-0.56,18.68,1,
2316,pack_g,S2_late,14.43,110.1,-95.67,0.671,36.31,1,
2316,pack_g,S3_covid,14.0,13.19,0.81,0.717,18.86,1,
2316,pack_g,S4_hike,14.24,0.88,13.37,0.518,27.83,1,
2316,pack_g,S5_ai,90.23,243.85,-153.61,1.175,25.63,1,
2325,pack_a,total,-2.33,25.78,-28.11,-0.796,2.9,4,33.3
2325,pack_a,S1_trump1,-2.33,25.78,-28.11,-0.796,2.9,4,33.3
2325,pack_b,total,-8.91,25.78,-34.69,-1.915,10.27,9,12.5
2325,pack_b,S1_trump1,-8.91,25.78,-34.69,-1.915,10.27,9,12.5
2325,pack_c,total,-8.91,25.78,-34.69,-1.915,10.27,9,12.5
2325,pack_c,S1_trump1,-8.91,25.78,-34.69,-1.915,10.27,9,12.5
2325,pack_d,total,-9.23,25.78,-35.01,-2.611,9.31,12,8.3
2325,pack_d,S1_trump1,-9.23,25.78,-35.01,-2.611,9.31,12,8.3
2325,pack_e,total,0.0,25.78,-25.78,inf,,0,
2325,pack_e,S1_trump1,0.0,25.78,-25.78,inf,,0,
2325,pack_f,total,6.87,25.78,-18.92,1.049,3.03,5,100.0
2325,pack_f,S1_trump1,6.87,25.78,-18.92,1.049,3.03,5,100.0
2325,pack_g,total,7.18,25.78,-18.6,1.134,2.54,1,
2325,pack_g,S1_trump1,7.18,25.78,-18.6,1.134,2.54,1,
2321,pack_a,total,47.18,-58.4,105.58,0.362,41.36,10,40.0
2321,pack_a,S1_trump1,9.77,7.33,2.44,0.341,29.94,3,66.7
2321,pack_a,S2_late,0.0,-49.38,49.38,inf,,0,
2321,pack_a,S3_covid,72.97,22.22,50.75,1.192,24.34,3,66.7
2321,pack_a,S4_hike,-5.41,-23.76,18.35,-0.503,10.23,2,0.0
2321,pack_a,S5_ai,-8.4,-26.76,18.36,-0.706,8.99,1,0.0
2321,pack_b,total,-54.48,-58.4,3.92,-0.212,72.28,27,25.9
2321,pack_b,S1_trump1,-28.8,7.33,-36.14,-0.502,51.68,7,28.6
2321,pack_b,S2_late,-6.21,-49.38,43.16,-0.925,8.68,1,0.0
2321,pack_b,S3_covid,40.76,22.22,18.54,0.788,39.35,5,60.0
2321,pack_b,S4_hike,-11.68,-23.76,12.09,-0.386,21.55,4,25.0
2321,pack_b,S5_ai,-35.44,-26.76,-8.68,-0.974,40.31,8,12.5
2321,pack_c,total,-44.73,-58.4,13.67,-0.125,70.62,27,29.6
2321,pack_c,S1_trump1,-18.44,7.33,-25.77,-0.261,44.65,7,42.9
2321,pack_c,S2_late,-6.21,-49.38,43.16,-0.925,8.68,1,0.0
2321,pack_c,S3_covid,40.76,22.22,18.54,0.788,39.35,5,60.0
2321,pack_c,S4_hike,-11.68,-23.76,12.09,-0.386,21.55,4,25.0
2321,pack_c,S5_ai,-31.58,-26.76,-4.82,-0.847,36.74,8,12.5
2321,pack_d,total,-66.28,-58.4,-7.88,-0.371,82.71,77,26.0
2321,pack_d,S1_trump1,56.69,7.33,49.36,0.845,20.64,19,42.1
2321,pack_d,S2_late,-8.65,-49.38,40.72,-0.357,27.13,9,11.1
2321,pack_d,S3_covid,-12.54,22.22,-34.76,-0.168,21.29,13,25.0
2321,pack_d,S4_hike,-25.03,-23.76,-1.27,-0.933,30.28,11,36.4
2321,pack_d,S5_ai,-57.38,-26.76,-30.62,-2.091,57.51,21,9.5
2321,pack_e,total,-48.03,-58.4,10.37,-0.216,67.72,8,12.5
2321,pack_e,S1_trump1,-40.67,7.33,-48.0,-1.133,44.6,4,0.0
2321,pack_e,S2_late,0.0,-49.38,49.38,inf,,0,
2321,pack_e,S3_covid,0.0,22.22,-22.22,inf,,0,
2321,pack_e,S4_hike,-8.86,-23.76,14.9,-0.706,11.49,2,0.0
2321,pack_e,S5_ai,-7.11,-26.76,19.65,-0.138,18.15,1,0.0
2321,pack_f,total,-50.02,-58.4,8.38,-0.496,60.76,10,20.0
2321,pack_f,S1_trump1,-25.28,7.33,-32.61,-0.867,38.97,3,0.0
2321,pack_f,S2_late,0.0,-49.38,49.38,inf,,0,
2321,pack_f,S3_covid,0.0,22.22,-22.22,inf,,0,
2321,pack_f,S4_hike,1.6,-23.76,25.36,0.168,11.49,3,33.3
2321,pack_f,S5_ai,6.46,-26.76,33.22,0.337,11.99,2,50.0
2321,pack_g,total,-20.64,-58.4,37.76,-0.298,26.9,1,
2321,pack_g,S1_trump1,-23.32,7.33,-30.65,-0.345,43.08,1,
2321,pack_g,S2_late,-16.21,-49.38,33.17,-0.614,37.11,1,
2321,pack_g,S3_covid,0.2,22.22,-22.02,0.18,45.89,1,
2321,pack_g,S4_hike,-12.19,-23.76,11.57,-0.216,25.67,1,
2321,pack_g,S5_ai,-13.04,-26.76,13.72,-0.248,22.46,1,
2324,pack_a,total,-23.7,193.38,-217.08,-0.225,26.57,32,31.2
2324,pack_a,S1_trump1,-20.41,14.34,-34.75,-1.23,22.19,9,0.0
2324,pack_a,S2_late,-3.11,12.32,-15.43,-0.858,4.97,2,0.0
2324,pack_a,S3_covid,11.54,51.06,-39.52,0.639,10.2,7,42.9
2324,pack_a,S4_hike,-7.66,31.45,-39.1,-0.293,21.59,6,50.0
2324,pack_a,S5_ai,-10.92,14.14,-25.06,-0.697,19.78,5,20.0
2324,pack_b,total,-40.81,193.38,-234.19,-0.381,44.6,46,30.4
2324,pack_b,S1_trump1,-34.92,14.34,-49.26,-2.03,34.92,14,0.0
2324,pack_b,S2_late,-3.33,12.32,-15.65,-0.56,5.71,4,25.0
2324,pack_b,S3_covid,30.36,51.06,-20.7,1.355,7.82,7,71.4
2324,pack_b,S4_hike,-7.66,31.45,-39.1,-0.293,21.59,6,50.0
2324,pack_b,S5_ai,-33.05,14.14,-47.19,-1.147,35.51,12,16.7
2324,pack_c,total,-32.11,193.38,-225.48,-0.269,40.49,43,32.6
2324,pack_c,S1_trump1,-34.92,14.34,-49.26,-2.03,34.92,14,0.0
2324,pack_c,S2_late,-4.3,12.32,-16.62,-0.743,6.14,4,25.0
2324,pack_c,S3_covid,35.31,51.06,-15.74,1.551,7.82,6,83.3
2324,pack_c,S4_hike,-0.65,31.45,-32.1,0.047,14.0,5,60.0
2324,pack_c,S5_ai,-33.05,14.14,-47.19,-1.147,35.51,12,16.7
2324,pack_d,total,-51.55,193.38,-244.93,-0.664,58.45,104,29.8
2324,pack_d,S1_trump1,-33.07,14.34,-47.41,-2.323,36.16,30,16.7
2324,pack_d,S2_late,-8.43,12.32,-20.76,-1.553,11.26,9,22.2
2324,pack_d,S3_covid,-13.13,51.06,-64.18,-0.751,16.52,24,26.1
2324,pack_d,S4_hike,-9.45,31.45,-40.9,-0.431,12.38,15,33.3
2324,pack_d,S5_ai,-7.42,14.14,-21.56,-0.125,26.32,26,42.3
2324,pack_e,total,-1.97,193.38,-195.35,0.048,31.47,5,40.0
2324,pack_e,S1_trump1,0.0,14.34,-14.34,inf,,0,
2324,pack_e,S2_late,0.0,12.32,-12.32,inf,,0,
2324,pack_e,S3_covid,10.13,51.06,-40.92,0.81,8.74,1,
2324,pack_e,S4_hike,-10.97,31.45,-42.41,-1.223,11.93,1,
2324,pack_e,S5_ai,-14.61,14.14,-28.75,-0.681,19.01,3,0.0
2324,pack_f,total,-18.28,193.38,-211.66,-0.192,27.91,20,50.0
2324,pack_f,S1_trump1,8.31,14.34,-6.03,0.659,4.69,2,100.0
2324,pack_f,S2_late,-2.78,12.32,-15.11,-0.726,4.25,1,0.0
2324,pack_f,S3_covid,-5.59,51.06,-56.64,-0.347,11.31,3,0.0
2324,pack_f,S4_hike,-12.22,31.45,-43.67,-1.341,12.34,1,
2324,pack_f,S5_ai,-13.16,14.14,-27.3,-0.63,18.05,4,25.0
2324,pack_g,total,57.91,193.38,-135.47,0.446,33.02,1,
2324,pack_g,S1_trump1,-2.54,14.34,-16.88,-0.077,14.77,1,
2324,pack_g,S2_late,0.87,12.32,-11.45,0.174,5.54,1,
2324,pack_g,S3_covid,21.68,51.06,-29.38,1.216,13.52,1,
2324,pack_g,S4_hike,15.44,31.45,-16.01,0.672,21.84,1,
2324,pack_g,S5_ai,-5.88,14.14,-20.02,-0.106,20.26,1,
2327,pack_a,total,544.52,2674.94,-2130.43,1.084,30.0,26,57.7
2327,pack_a,S1_trump1,134.6,332.7,-198.1,1.297,27.61,8,62.5
2327,pack_a,S2_late,44.09,57.52,-13.43,2.067,11.83,2,100.0
2327,pack_a,S3_covid,34.08,20.57,13.51,1.276,10.22,5,50.0
2327,pack_a,S4_hike,-4.28,-9.2,4.93,-1.12,4.28,1,0.0
2327,pack_a,S5_ai,33.72,253.4,-219.69,0.771,22.1,9,44.4
2327,pack_b,total,1089.12,2674.94,-1585.82,1.265,36.59,37,50.0
2327,pack_b,S1_trump1,314.89,332.7,-17.82,1.906,27.61,10,60.0
2327,pack_b,S2_late,48.06,57.52,-9.46,1.79,19.85,3,66.7
2327,pack_b,S3_covid,28.6,20.57,8.03,1.063,13.07,7,33.3
2327,pack_b,S4_hike,-6.53,-9.2,2.67,-0.336,13.91,4,25.0
2327,pack_b,S5_ai,70.76,253.4,-182.64,1.167,22.99,10,55.6
2327,pack_c,total,898.1,2674.94,-1776.84,1.202,38.7,36,48.6
2327,pack_c,S1_trump1,248.42,332.7,-84.28,1.733,31.46,10,50.0
2327,pack_c,S2_late,48.06,57.52,-9.46,1.79,19.85,3,66.7
2327,pack_c,S3_covid,24.25,20.57,3.68,0.935,13.07,7,33.3
2327,pack_c,S4_hike,-3.31,-9.2,5.9,-0.149,13.91,3,33.3
2327,pack_c,S5_ai,70.76,253.4,-182.64,1.167,22.99,10,55.6
2327,pack_d,total,103.08,2674.94,-2571.87,0.521,53.74,97,42.7
2327,pack_d,S1_trump1,51.85,332.7,-280.86,0.851,29.08,23,47.8
2327,pack_d,S2_late,14.28,57.52,-43.24,0.701,21.45,12,50.0
2327,pack_d,S3_covid,-6.4,20.57,-26.97,-0.24,19.88,18,50.0
2327,pack_d,S4_hike,-18.05,-9.2,-8.85,-0.764,28.39,18,17.6
2327,pack_d,S5_ai,52.61,253.4,-200.8,1.019,33.31,26,44.0
2327,pack_e,total,32.0,2674.94,-2642.94,0.293,80.61,7,16.7
2327,pack_e,S1_trump1,116.16,332.7,-216.54,1.081,51.55,1,100.0
2327,pack_e,S2_late,5.59,57.52,-51.93,0.424,15.46,1,
2327,pack_e,S3_covid,-23.97,20.57,-44.54,-1.115,30.47,1,0.0
2327,pack_e,S4_hike,-3.84,-9.2,5.37,-0.167,15.57,1,0.0
2327,pack_e,S5_ai,49.0,253.4,-204.4,1.111,19.1,1,
2327,pack_f,total,2.44,2674.94,-2672.51,0.141,68.83,19,63.2
2327,pack_f,S1_trump1,7.86,332.7,-324.84,0.292,45.73,5,80.0
2327,pack_f,S2_late,41.77,57.52,-15.75,2.579,2.91,2,100.0
2327,pack_f,S3_covid,-29.89,20.57,-50.46,-1.408,36.01,2,0.0
2327,pack_f,S4_hike,17.98,-9.2,27.18,1.088,6.39,3,100.0
2327,pack_f,S5_ai,26.71,253.4,-226.69,0.715,19.84,3,66.7
2327,pack_g,total,453.82,2674.94,-2221.12,0.919,55.04,1,
2327,pack_g,S1_trump1,131.52,332.7,-201.18,1.086,70.26,1,
2327,pack_g,S2_late,50.73,57.52,-6.79,1.658,18.96,1,
2327,pack_g,S3_covid,11.39,20.57,-9.18,0.461,27.84,1,
2327,pack_g,S4_hike,11.52,-9.2,20.72,0.557,15.2,1,
2327,pack_g,S5_ai,108.85,253.4,-144.55,1.632,19.91,1,
2303,pack_a,total,76.22,1316.39,-1240.17,0.542,25.06,24,50.0
2303,pack_a,S1_trump1,4.92,12.9,-7.98,0.239,15.2,6,50.0
2303,pack_a,S2_late,11.28,43.52,-32.24,1.095,6.22,2,50.0
2303,pack_a,S3_covid,37.14,362.21,-325.07,1.118,17.44,6,50.0
2303,pack_a,S4_hike,-0.56,-16.79,16.22,-0.022,6.95,2,50.0
2303,pack_a,S5_ai,5.31,132.89,-127.58,0.259,18.38,5,40.0
2303,pack_b,total,210.45,1316.39,-1105.94,0.799,36.56,39,47.4
2303,pack_b,S1_trump1,11.15,12.9,-1.75,0.395,15.2,8,50.0
2303,pack_b,S2_late,20.97,43.52,-22.55,1.224,9.62,4,75.0
2303,pack_b,S3_covid,110.62,362.21,-251.59,1.783,21.12,9,55.6
2303,pack_b,S4_hike,-4.6,-16.79,12.19,-0.265,11.4,4,25.0
2303,pack_b,S5_ai,29.08,132.89,-103.81,0.726,22.71,10,44.4
2303,pack_c,total,227.15,1316.39,-1089.24,0.842,31.9,38,45.9
2303,pack_c,S1_trump1,11.15,12.9,-1.75,0.395,15.2,8,50.0
2303,pack_c,S2_late,18.76,43.52,-24.76,1.141,9.62,4,75.0
2303,pack_c,S3_covid,110.62,362.21,-251.59,1.783,21.12,9,55.6
2303,pack_c,S4_hike,-4.6,-16.79,12.19,-0.265,11.4,4,25.0
2303,pack_c,S5_ai,38.57,132.89,-94.32,0.941,21.71,9,37.5
2303,pack_d,total,3.63,1316.39,-1312.76,0.127,55.91,110,25.7
2303,pack_d,S1_trump1,-47.96,12.9,-60.86,-2.389,48.2,35,11.4
2303,pack_d,S2_late,-7.17,43.52,-50.69,-0.57,16.08,13,23.1
2303,pack_d,S3_covid,78.53,362.21,-283.68,1.717,24.56,23,39.1
2303,pack_d,S4_hike,5.63,-16.79,22.42,0.372,11.07,14,35.7
2303,pack_d,S5_ai,15.13,132.89,-117.76,0.492,22.28,23,31.8
2303,pack_e,total,298.91,1316.39,-1017.48,0.977,33.57,2,100.0
2303,pack_e,S1_trump1,0.0,12.9,-12.9,inf,,0,
2303,pack_e,S2_late,0.0,43.52,-43.52,inf,,0,
2303,pack_e,S3_covid,36.37,362.21,-325.84,0.886,28.88,1,
2303,pack_e,S4_hike,0.0,-16.79,16.79,inf,,0,
2303,pack_e,S5_ai,55.57,132.89,-77.32,1.338,20.59,1,
2303,pack_f,total,52.0,1316.39,-1264.39,0.429,31.67,25,64.0
2303,pack_f,S1_trump1,-6.07,12.9,-18.97,-0.198,21.49,5,60.0
2303,pack_f,S2_late,0.86,43.52,-42.66,0.159,8.31,2,100.0
2303,pack_f,S3_covid,32.42,362.21,-329.79,1.158,14.3,4,66.7
2303,pack_f,S4_hike,-13.24,-16.79,3.54,-1.014,14.52,3,33.3
2303,pack_f,S5_ai,6.51,132.89,-126.38,0.303,21.53,4,50.0
2303,pack_g,total,387.81,1316.39,-928.58,1.008,37.88,1,
2303,pack_g,S1_trump1,-10.76,12.9,-23.66,-0.19,39.02,1,
2303,pack_g,S2_late,15.69,43.52,-27.83,1.149,11.43,1,
2303,pack_g,S3_covid,119.38,362.21,-242.83,1.929,23.65,1,
2303,pack_g,S4_hike,4.93,-16.79,21.71,0.324,11.95,1,
2303,pack_g,S5_ai,72.09,132.89,-60.8,1.52,22.19,1,
2328,pack_a,total,51.8,570.36,-518.56,0.406,41.48,17,29.4
2328,pack_a,S1_trump1,2.6,94.01,-91.41,0.171,31.82,5,20.0
2328,pack_a,S2_late,-14.18,6.4,-20.58,-2.136,14.18,2,0.0
2328,pack_a,S3_covid,27.98,115.82,-87.84,0.809,21.58,5,20.0
2328,pack_a,S4_hike,0.0,-7.43,7.43,inf,,0,
2328,pack_a,S5_ai,24.14,68.25,-44.11,0.777,12.55,4,50.0
2328,pack_b,total,80.21,570.36,-490.15,0.455,46.08,38,23.7
2328,pack_b,S1_trump1,17.75,94.01,-76.26,0.472,41.15,8,12.5
2328,pack_b,S2_late,-24.32,6.4,-30.72,-1.758,26.99,5,0.0
2328,pack_b,S3_covid,65.6,115.82,-50.21,1.336,20.88,8,12.5
2328,pack_b,S4_hike,-18.54,-7.43,-11.12,-0.955,23.85,6,16.7
2328,pack_b,S5_ai,21.87,68.25,-46.38,0.545,28.32,11,45.5
2328,pack_c,total,96.79,570.36,-473.57,0.504,46.08,36,25.0
2328,pack_c,S1_trump1,17.75,94.01,-76.26,0.472,41.15,8,12.5
2328,pack_c,S2_late,-24.32,6.4,-30.72,-1.758,26.99,5,0.0
2328,pack_c,S3_covid,68.16,115.82,-47.66,1.383,18.82,7,14.3
2328,pack_c,S4_hike,-12.4,-7.43,-4.97,-0.633,23.85,5,20.0
2328,pack_c,S5_ai,21.87,68.25,-46.38,0.545,28.32,11,45.5
2328,pack_d,total,-38.98,570.36,-609.34,-0.195,63.58,101,28.0
2328,pack_d,S1_trump1,-20.74,94.01,-114.74,-0.425,43.03,31,22.6
2328,pack_d,S2_late,-29.06,6.4,-35.46,-2.638,31.37,13,15.4
2328,pack_d,S3_covid,8.1,115.82,-107.72,0.363,22.13,16,37.5
2328,pack_d,S4_hike,-5.35,-7.43,2.08,-0.2,17.02,15,26.7
2328,pack_d,S5_ai,6.06,68.25,-62.19,0.263,27.37,26,36.0
2328,pack_e,total,-18.99,570.36,-589.35,-0.039,36.16,5,40.0
2328,pack_e,S1_trump1,-2.16,94.01,-96.16,-0.357,5.44,1,0.0
2328,pack_e,S2_late,0.0,6.4,-6.4,inf,,0,
2328,pack_e,S3_covid,-2.14,115.82,-117.95,0.084,20.91,1,0.0
2328,pack_e,S4_hike,0.0,-7.43,7.43,inf,,0,
2328,pack_e,S5_ai,-19.58,68.25,-87.83,-0.261,29.67,2,50.0
2328,pack_f,total,-48.55,570.36,-618.91,-0.375,50.78,18,38.9
2328,pack_f,S1_trump1,-16.27,94.01,-110.27,-1.013,16.27,3,33.3
2328,pack_f,S2_late,-1.93,6.4,-8.33,-1.446,2.02,1,0.0
2328,pack_f,S3_covid,-11.28,115.82,-127.1,-0.18,21.48,2,0.0
2328,pack_f,S4_hike,7.07,-7.43,14.5,0.475,8.02,4,75.0
2328,pack_f,S5_ai,-26.81,68.25,-95.06,-0.595,35.25,5,40.0
2328,pack_g,total,68.4,570.36,-501.96,0.479,29.18,1,
2328,pack_g,S1_trump1,-2.28,94.01,-96.28,0.023,25.95,1,
2328,pack_g,S2_late,-11.72,6.4,-18.12,-0.7,19.2,1,
2328,pack_g,S3_covid,57.03,115.82,-58.79,1.196,23.35,1,
2328,pack_g,S4_hike,-4.41,-7.43,3.02,-0.126,19.54,1,
2328,pack_g,S5_ai,33.73,68.25,-34.52,0.702,27.0,1,
